lines	n_lines	observed_count	D_value
Ara+1|Ara+3|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	40	233.85437586843423
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	7	45	263.106649443491
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	7	47	239.16663787466035
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	7	34	231.64186037495443
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	7	51	303.74877854227765
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	7	37	286.08884072271854
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	7	37	252.09408184546072
Ara+1|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	7	45	347.974321234893
Ara+1|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	7	31	206.25641863107467
Ara+1|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	7	32	247.41041540260957
Ara+1|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	7	35	392.7967955325568
Ara+1|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	7	55	345.45476358256053
Ara+1|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	7	37	371.76348786438257
Ara+1|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	7	38	271.2857142857143
Ara+1|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	7	40	353.0112696665272
Ara+1|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	7	34	325.8696385450621
Ara+1|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	48	285.87103755962414
Ara+1|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	37	264.1428571428572
Ara+1|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	36	256.5174371620864
Ara+1|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	40	401.91462232215895
Ara+1|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	34	312.1450945537685
Ara+1|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	40	367.2489714315669
Ara+1|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	57	314.33135437147524
Ara+1|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	41	292.7142857142857
Ara+1|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	41	213.8186875010533
Ara+1|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	42	307.4974192695761
Ara+1|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	37	286.08884072271854
Ara+1|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	42	307.4974192695761
Ara+1|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	41	348.84544804851174
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	7	51	225.40712676786617
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	7	55	272.9197536495723
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	7	52	258.5106620165552
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	7	41	337.17952510331963
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	7	49	320.00206625015966
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	7	46	273.9525435711884
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	7	36	330.51305351303466
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	7	54	385.5714285714286
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	7	44	388.3238732293378
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	7	38	271.2857142857143
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	7	55	307.703068816542
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	7	54	243.8060478617508
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	7	41	272.8358494167923
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	7	55	352.1218102173866
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	7	40	383.3946563823145
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	7	40	285.57142857142856
Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	7	48	327.0855605706505
Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	7	37	326.5268169944192
Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	7	35	256.22465456918707
Ara+2|Ara+3|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	7	37	354.6321474636883
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	7	59	320.8459961100296
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	7	52	214.9683320251956
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	7	46	239.0537961178161
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	7	58	351.4035425766931
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	7	50	459.0887662278975
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	7	41	273.356219697349
Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	7	50	308.316750261599
Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	7	44	403.9848893500992
Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	7	37	294.75171444918124
Ara+2|Ara+3|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	7	42	471.3741151692708
Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	7	57	289.5493219449432
Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	7	48	408.4247711427288
Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	7	43	342.56996792893165
Ara+2|Ara+3|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	7	44	350.53967684222334
Ara+2|Ara+3|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	7	40	292.8480579266078
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	7	56	261.2164379600807
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	7	51	223.00818683589748
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	7	41	206.56089801342517
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	7	53	237.0926745648016
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	7	44	257.7567048601135
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	7	38	258.9114890022961
Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	7	46	257.32142857150626
Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	7	39	344.18311877582454
Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	7	36	250.92740489504183
Ara+2|Ara+3|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	7	38	312.4988230096278
Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	7	50	258.0697642663212
Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	7	41	240.17039340729696
Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	7	39	203.78016412426695
Ara+2|Ara+3|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	7	38	278.1986965836395
Ara+2|Ara+3|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	7	34	236.5330488162801
Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	53	276.4547643005025
Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	53	339.31155791297965
Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	40	242.2945974586969
Ara+2|Ara+3|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	43	412.15716530094073
Ara+2|Ara+3|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	39	373.8071534094392
Ara+2|Ara+3|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	43	365.86811178971664
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	7	52	339.603630256009
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	7	48	254.09278538131537
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	7	43	264.61816360909233
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	7	52	294.69483371120907
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	7	44	403.9848893500992
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	7	40	300.7270668329609
Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	7	45	293.86664757569383
Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	7	39	320.7257237075251
Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	7	35	270.61747059467496
Ara+2|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	7	38	322.72119721462315
Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	7	53	320.4723971144051
Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	7	46	405.9801750107431
Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	7	46	306.7110552999246
Ara+2|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	7	47	527.500772052638
Ara+2|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	7	39	310.11671001319854
Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	49	402.9947306864978
Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	49	378.91706149098025
Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	40	266.68525257683376
Ara+2|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	41	285.7987749852392
Ara+2|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	38	302.721423362473
Ara+2|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	47	431.5368277889983
Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	57	274.7412776295325
Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	48	295.4056171994463
Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	42	213.7027907349878
Ara+2|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	43	306.4207793924961
Ara+2|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	40	367.2489714315669
Ara+2|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	45	382.89077553092153
Ara+2|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	44	350.53967684222334
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	7	49	341.5929671295549
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	7	46	265.22980186597204
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	7	37	257.9016789130813
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	7	50	279.71326868041103
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	7	41	300.17273859809194
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	7	37	257.9016789130813
Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	7	44	281.6654225431483
Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	7	35	321.3290740334016
Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	7	33	262.87287879601433
Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	7	37	354.6321474636883
Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	7	50	340.72037488432136
Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	7	37	278.16238271263467
Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	7	37	270.87401591215536
Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	7	36	361.7131097117905
Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	7	32	272.24346121308974
Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	49	295.74534127265764
Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	45	321.2857142857143
Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	37	236.3773256471416
Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	41	292.16268161237906
Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	36	330.5130535130346
Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	41	348.84544804851174
Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	49	255.10045981700856
Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	42	324.7672660428276
Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	37	223.67852929565476
Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	39	271.85022694916023
Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	34	341.61235340660625
Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	36	278.3531556586967
Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	40	292.8480579266078
Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	45	306.6333391001442
Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	45	306.6333391001442
Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	37	231.89852601684512
Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	38	323.3114524367044
Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	32	321.511597101422
Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	39	217.71070547432848
Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	37	371.76348786438257
Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	40	242.2945974586969
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	8	44	623.7445722868347
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	8	48	877.6187366623517
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	8	50	502.4184038480802
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	8	35	639.9154723622794
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	8	42	940.0443440271712
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	8	44	569.671684071151
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	8	30	425.2578348845007
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	8	50	708.810316887835
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	8	37	676.4852053315212
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	8	35	639.9154723622794
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	8	45	712.8764094149852
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	8	45	539.6613399331505
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	8	31	371.7405798357108
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	8	49	694.6326927876682
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	8	33	603.3457393930374
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	8	35	783.3628256646255
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	8	43	556.7228345900593
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	8	29	649.064381353872
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	8	30	949.1263571526404
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	8	33	603.3457393930374
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	8	49	694.6326927876681
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	8	49	694.6326927876681
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	8	37	828.12897376821
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	8	54	855.4643657829927
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	8	41	649.5039843625374
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	8	38	850.5120478200023
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	8	47	744.562621941209
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	8	35	783.3628256646255
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	8	34	760.9797516128332
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	8	38	1202.2351560199734
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	8	48	877.6187366623517
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	8	36	658.2003388469005
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	8	35	496.1459553853342
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	8	38	850.5120478200023
Ara+1|Ara+2|Ara+3|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	8	34	621.6306058776585
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	8	47	527.500772052638
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	8	49	518.7501345509683
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	8	35	419.7179398635508
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	8	51	932.4733361162146
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	8	37	676.4852053315212
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	8	36	658.2003388469002
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	8	44	697.0333031518733
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	8	33	738.5966775610409
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	8	32	585.0608729084165
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	8	35	1107.3193564447238
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	8	45	712.876409414985
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	8	34	621.6306058776585
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	8	34	538.6022405207538
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	8	35	554.4453467838657
Ara+1|Ara+2|Ara+3|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	8	31	693.8305294574565
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	8	50	561.1767661826582
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	8	42	595.3893240865012
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	8	37	828.12897376821
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	8	40	731.3398047853841
Ara+1|Ara+2|Ara+3|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	8	36	1138.95795630314
Ara+1|Ara+2|Ara+3|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	8	37	1170.596556161557
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	8	41	581.2116999863345
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	8	44	569.671684071151
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	8	32	453.6130830848341
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	8	48	680.4550686875015
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	8	34	440.1831892602335
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	8	36	805.7458997164177
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	8	42	1328.78955545364
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	8	29	530.2062734545536
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	8	31	439.4354589846673
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	8	34	1075.680756586307
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	8	46	728.7195156780972
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	8	34	621.6306058776585
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	8	36	805.7458997164177
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	8	39	504.9274366656922
Ara+1|Ara+2|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	8	33	1044.0421567278902
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	8	45	822.7641372084888
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	8	35	554.4453467838657
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	8	35	639.9154723622794
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	8	37	828.12897376821
Ara+1|Ara+2|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	8	33	1044.0421567278904
Ara+1|Ara+2|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	8	38	850.5120478200023
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	8	53	635.6160599888304
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	8	37	828.12897376821
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	8	37	828.12897376821
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	8	39	437.6981210392505
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	8	35	inf
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	8	39	552.8564517860011
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	8	39	713.0549383007632
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	8	42	444.6293584521587
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	8	44	527.6669999261907
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	8	31	693.8305294574565
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	8	47	608.5182325144262
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	8	33	738.5966775610409
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	8	34	621.6306058776585
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	8	42	940.0443440271712
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	8	29	411.0802107843339
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	8	30	359.7462398287508
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	8	33	inf
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	8	45	582.6205335522428
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	8	30	949.1263571526404
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	8	31	439.4354589846674
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	8	32	585.0608729084165
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	8	29	649.064381353872
