WT at 42C_1,ALE1 at 42C,WT at 42C_2,ALE2 at 42C,WT at 42C_3,ALE3 at 42C,WT at 42C_4,ALE4 at 42C,WT at 42C_5,ALE5 at 42C,WT at 42C_6,ALE6 at 42C,WT at 42C_7,ALE7 at 42C,WT at 42C_8,ALE8 at 42C,WT at 42C_9,ALE9 at 42C,WT at 42C_10,ALE10 at 42C
90.6885,147.278,93.6782,77.2052,101.191,69.5128,92.2665,121.901,100.57,90.6942,94.0587,100.629,91.9237,179.501,92.0691,95.166,98.769,71.7042,94.8056,122.735
64.0915,129.198,66.2044,45.1767,71.5137,54.7383,65.2067,67.4782,71.0751,45.8279,66.4733,89.3619,64.9645,105.314,65.0672,42.4141,69.8022,39.3527,67.0012,68.66
51.8335,193.186,53.5423,21.467,57.8362,22.2494,52.7354,49.1142,57.4815,24.0783,53.7598,57.6237,52.5395,68.6965,52.6226,60.2456,56.452,18.7248,54.1867,73.997
21.2989,32.1479,22.0011,25.2175,23.7655,15.9704,21.6696,44.8148,23.6197,19.2101,22.0905,37.0348,21.589,54.1231,21.6232,40.6709,23.1967,20.6544,22.2659,38.9261
2324.32,1328.01,2400.94,2052.81,2593.49,2370.62,2364.76,1689.27,2577.59,2409.26,2410.7,1778.32,2355.98,1911.29,2359.71,2439.66,2531.42,3150.85,2429.84,1306.75
1.12137,8.52022,1.15834,7.98079,1.25123,8.40113,1.14088,11.8562,1.24356,8.8734,1.16304,8.30406,1.13664,13.8533,1.13844,8.72285,1.22129,6.72379,1.17228,12.1992
847.898,975.533,875.85,916.257,946.09,815.38,862.652,1036.92,940.288,754.799,879.408,884.636,859.447,930.847,860.806,1204.79,923.447,871.406,886.392,934.944
714.09,1021.31,737.631,820.064,796.786,775.392,726.515,1015.12,791.899,601.467,740.627,1154.92,723.816,820.506,724.961,1184.61,777.716,604.692,746.508,946.772
0.727537,1.70688,0.751521,1.35547,0.81179,1.43962,0.740197,1.85135,0.806812,3.54355,0.754574,1.3204,0.737447,4.37347,0.738613,1.63747,0.792362,2.92488,0.760566,3.87457
2.21092,0,2.28381,0,2.46696,1.96819,2.24939,0,2.45183,4.51061,2.29309,0.867671,2.24104,0,2.24458,1.05097,2.40792,1.5492,2.3113,0.751931
8.5985,4.56207,8.88196,7.60745,9.59426,3.21248,8.74811,1.2631,9.53541,1.83956,8.91804,1.70172,8.71561,5.08343,8.7294,0.514187,9.36464,3.78553,8.98886,2.57675
4.83499,1.68034,4.99438,2.08255,5.39491,2.45155,4.91912,1.38104,5.36182,10.0505,5.01467,1.22979,4.90084,0,4.9086,0.562565,5.26579,1.66459,5.05449,3.21354
1.20229,1.09242,1.24192,1.90157,1.34152,1.90067,1.22321,1.32367,1.33329,3.8118,1.24697,1.23346,1.21867,2.19938,1.22059,3.03595,1.30942,1.89311,1.25687,2.81324
1.5174,0,1.56743,0.860986,1.69313,0.49037,1.54381,2.55123,1.68275,1.95377,1.5738,2.41726,1.53807,0,1.54051,2.33282,1.65261,0.28276,1.58629,1.96168
0,0,0,0.8013,0,0.337537,0,0.443106,0,0.387068,0,0.891149,0,0,0,0,0,0.399612,0,0
101.461,28.4416,104.806,66.0936,113.21,152.834,103.226,48.0413,112.516,142.337,105.231,55.6548,102.843,27.3187,103.005,36.7773,110.501,156.084,106.067,24.9782
744.259,228.132,768.794,408.777,830.449,836.268,757.209,226.838,825.356,644.686,771.917,380.174,754.396,186.406,755.589,235.765,810.574,789.668,778.047,205.222
30.2295,16.4557,31.2261,21.4459,33.7303,34.7564,30.7555,14.3413,33.5234,47.1275,31.3529,34.3816,30.6412,18.9074,30.6897,12.2232,32.923,32.2879,31.6019,13.4967
1228.82,893.769,1269.32,1437.36,1371.12,1340.75,1250.2,1658.75,1362.71,1571.18,1274.48,723.432,1245.55,400.287,1247.52,1317.18,1338.3,1356.26,1284.6,1490.69
70.805,158.513,73.1392,114.855,79.0047,93.1684,72.037,85.9215,78.5201,82.6319,73.4363,96.3217,71.7694,141.381,71.8829,97.7234,77.1138,101.882,74.0195,119.716
86.5922,36.0166,89.4469,51.0725,96.6202,76.4644,88.099,60.4339,96.0276,65.6949,89.8102,60.882,87.7717,58.3697,87.9105,70.7844,94.3078,93.2606,90.5234,69.983
66.4372,68.324,68.6274,41.0966,74.1311,56.0008,67.5933,65.2069,73.6764,46.2432,68.9062,82.0313,67.3422,63.4412,67.4487,72.9461,72.3569,45.5434,69.4534,63.2695
121.428,104.743,125.432,86.7259,135.491,113.886,123.541,84.7954,134.66,93.8658,125.941,120.539,123.082,95.6075,123.277,86.1875,132.248,105.125,126.941,85.3073
419.033,87.1832,432.847,915.774,467.56,370.533,426.325,566.181,464.692,350.778,434.606,75.6914,424.741,32.5722,425.413,981.209,456.37,533.548,438.057,825.816
124.171,68.6033,128.265,134.962,138.551,118.583,126.332,127.571,137.701,105.624,128.786,63.4121,125.863,22.9132,126.062,115.271,135.235,116.237,129.808,169.552
66.3216,49.8775,68.508,66.9704,74.0021,88.9052,67.4757,55.2641,73.5482,81.2117,68.7863,62.9261,67.225,18.8707,67.3313,41.9107,72.231,89.6061,69.3326,71.986
31.5133,28.3556,32.5522,48.9702,35.1628,40.8086,32.0617,25.7561,34.9471,38.7391,32.6844,64.3853,31.9426,7.08815,31.9931,21.2179,34.3212,37.978,32.944,22.5348
402.135,468.977,415.392,402.266,448.705,344.652,409.132,480.718,445.953,340.674,417.079,436.551,407.612,283.045,408.257,482.611,437.966,391.776,420.391,469.076
37.8645,40.7108,39.1128,29.1053,42.2494,32.7376,38.5234,31.6951,41.9903,35.6193,39.2716,42.0785,38.3802,51.7106,38.4409,26.8492,41.2383,30.1825,39.5835,42.085
424.28,65.5912,438.267,861.555,473.414,1066.56,431.662,493.103,470.51,988.349,440.047,103.562,430.059,159.217,430.739,319.887,462.084,874.527,443.542,143.662
36.6593,23.227,37.8678,21.8734,40.9046,48.7411,37.2971,10.0948,40.6537,43.4115,38.0216,24.0274,37.1586,28.0199,37.2173,9.85978,39.9256,52.518,38.3235,13.0734
29.5214,21.5773,30.4946,25.6175,32.9401,31.9449,30.0351,34.2564,32.7381,29.7442,30.6185,38.3536,29.9235,54.2602,29.9708,27.0106,32.1518,38.126,30.8616,23.3093
425.935,582.914,439.976,484.112,475.261,488.338,433.346,571.556,472.346,436.058,441.764,429.369,431.736,404.888,432.419,639.075,463.886,467.444,445.272,580.013
54.0741,72.4655,55.8567,34.3739,60.3362,39.0176,55.015,60.0247,59.9662,46.2613,56.0836,62.879,54.8106,84.9196,54.8973,81.3688,58.8922,51.799,56.529,95.5053
462.927,94.6739,478.188,239.567,516.537,300.51,470.982,213.031,513.369,207.801,480.13,94.4298,469.232,70.59,469.974,153.574,504.174,124.645,483.943,114.79
16.6915,23.8121,17.2417,7.83476,18.6245,11.7539,16.9819,5.83384,18.5102,8.79436,17.3118,10.8865,16.9188,10.3896,16.9456,7.0965,18.1787,10.9508,17.4493,15.3241
327.438,862.428,338.232,459.549,365.357,228.232,333.135,670.833,363.116,265.98,339.606,299.967,331.898,383.394,332.422,732.54,356.613,246.44,342.303,625.93
9.18078,21.1349,9.48343,7.86686,10.244,18.2863,9.34052,8.4712,10.1811,16.5676,9.52196,13.7332,9.30582,58.8779,9.32054,17.891,9.9988,22.1731,9.59757,20.6332
2049.5,3281.87,2117.06,2963.19,2286.84,1838.26,2085.16,2172.06,2272.82,1794.02,2125.66,1771.32,2077.41,3098.85,2080.7,2216.57,2232.11,2779.58,2142.54,1501.09
110.343,145.894,113.981,99.6454,123.122,105.37,112.263,121.53,122.366,80.7083,114.444,155.183,111.846,75.8627,112.023,179.345,120.175,84.8625,115.353,125.714
838.988,766.741,866.646,945.766,936.147,662.286,853.586,1143.02,930.406,708.626,870.166,687.027,850.415,457.618,851.76,1207.28,913.743,698.156,877.077,1167.8
6075.58,4656.61,6275.87,5456.53,6779.17,3943.08,6181.3,5860.91,6737.6,5281.16,6301.37,3206.18,6158.34,1612.77,6168.08,5064.93,6616.93,5827.24,6351.41,5372.91
2629.22,2315.1,2715.89,2894.2,2933.7,2108.74,2674.97,3608.47,2915.7,2981,2726.93,1694.36,2665.03,1055.53,2669.24,2898.3,2863.49,2741.08,2748.58,2982.17
630.618,165.112,651.407,479.15,703.648,538.117,641.591,502.092,699.332,513.661,654.054,210.29,639.208,134.535,640.219,286.935,686.807,416.044,659.248,274.921
1828.5,893.247,1888.77,1506.75,2040.25,1788.05,1860.31,1346.05,2027.73,1662.68,1896.45,1303.82,1853.4,1101.58,1856.33,1445.56,1991.42,1850.26,1911.51,1014.6
42.6128,59.658,44.0176,54.9136,47.5476,67.9793,43.3543,54.1632,47.256,65.8073,44.1964,85.7464,43.1932,94.6187,43.2615,82.2949,46.4097,52.1384,44.5474,60.0425
282.941,157.757,292.268,118.316,315.707,166.951,287.864,57.1593,313.771,175.932,293.455,74.7345,286.794,109.126,287.248,64.8048,308.151,230.971,295.786,88.0876
169.263,121.865,174.843,88.7426,188.865,114.129,172.208,71.1471,187.706,125.338,175.553,62.3308,171.569,93.9923,171.84,67.083,184.345,122.444,176.947,73.1442
266.531,232.653,275.317,181.335,297.397,231.186,271.168,194.717,295.573,255.76,276.436,156.696,270.161,196.951,270.588,161.952,290.279,245.996,278.631,164.879
652.442,519.104,673.951,588.944,727.999,573.355,663.795,523.643,723.534,520.341,676.689,399.846,661.329,375.731,662.375,400.764,710.576,541.717,682.062,453.11
1753.54,1173.79,1811.34,1374.19,1956.61,1254.4,1784.05,1533.23,1944.61,1488.68,1818.7,873.438,1777.42,1514.41,1780.23,1621.03,1909.78,1516.43,1833.14,1274.8
1324.31,796.075,1367.97,863.866,1477.67,1495.12,1347.35,813.875,1468.61,1239.73,1373.52,1180.37,1342.35,836.914,1344.47,854.717,1442.31,1287.9,1384.43,815.797
1086.11,960.299,1121.92,1020.39,1211.89,652.481,1105.01,694.74,1204.46,1166.58,1126.48,446.543,1100.91,745.659,1102.65,964.653,1182.89,1152.98,1135.42,850.13
846.175,926.13,874.07,751.218,944.167,963.609,860.899,475.018,938.377,760.868,877.621,1206.52,857.7,582.895,859.057,570.664,921.57,830.919,884.59,537.816
259.397,182.365,267.948,117.967,289.437,230.095,263.91,119.79,287.661,284.199,269.037,211.699,262.93,212.867,263.346,130.052,282.509,285.679,271.173,161.007
121.601,155.77,125.609,141.525,135.683,154.831,123.717,83.8923,134.851,207.488,126.12,137.381,123.257,199.165,123.452,102.995,132.436,191.327,127.121,88.3519
108.297,92.8006,111.867,121.967,120.838,118.516,110.181,145.925,120.097,162.384,112.321,109.326,109.772,164.437,109.946,121.942,117.946,165.379,113.213,96.844
717.911,593.997,741.577,741.997,801.049,752.33,730.402,651.997,796.136,797.083,744.59,657.012,727.689,585.322,728.84,643.56,781.878,881.854,750.503,595.946
46.4098,27.6537,47.9398,13.8335,51.7844,10.4962,47.2174,15.7761,51.4668,16.8827,48.1345,27.9876,47.042,17.0011,47.1164,25.2184,50.545,16.2196,48.5168,17.4084
67.5951,66.2614,69.8235,30.9168,75.4231,54.8433,68.7713,63.0007,74.9605,80.1467,70.1071,65.207,68.5158,67.6343,68.6242,75.3592,73.618,73.3915,70.6639,58.3246
130.074,38.671,134.362,68.6616,145.138,104.336,132.338,38.8555,144.248,86.9053,134.908,46.8914,131.846,62.0556,132.055,44.9237,141.664,101.857,135.98,50.0777
267.938,690.02,276.771,322.695,298.967,222.972,272.6,684.879,297.133,319.047,277.895,322.132,271.587,463.318,272.017,921.433,291.812,252.674,280.102,616.13
94.8936,90.3324,98.0219,61.8097,105.883,90.1753,96.5448,100.635,105.234,71.1316,98.4201,99.3356,96.1861,157.853,96.3383,142.851,103.349,86.9011,99.2017,121.897
43.5074,121.3,44.9416,60.5464,48.5458,46.0104,44.2644,74.3885,48.2481,68.5616,45.1242,58.9682,44.1,157.76,44.1697,105.021,47.384,76.2292,45.4826,110.734
97.4151,122.617,100.627,82.2634,108.696,94.2039,99.1102,110.223,108.03,94.6721,101.035,129.081,98.742,125.543,98.8982,105.647,106.095,79.6957,101.838,129.029
1.28254,4.81637,1.32482,1.99173,1.43107,5.12882,1.30486,7.48125,1.42229,4.61064,1.3302,3.66214,1.30001,17.7744,1.30206,3.37583,1.39682,2.19865,1.34076,10.736
1010.12,443.137,1043.42,935.844,1127.09,962.121,1027.69,865.364,1120.18,1048.37,1047.65,630.847,1023.87,314.559,1025.49,570.443,1100.12,949.313,1055.97,432.389
99.7366,46.1188,103.025,79.993,111.287,171.503,101.472,65.7669,110.604,148.898,103.443,86.7421,101.095,73.8553,101.255,62.8441,108.623,164.868,104.264,71.7228
679.112,416.945,701.5,471.919,757.757,456.64,690.929,504.411,753.11,450.758,704.349,315.979,688.362,327.851,689.45,566.432,739.622,596.366,709.943,514.87
1718.89,1382.41,1775.56,2270.44,1917.95,1607.35,1748.8,2504.56,1906.19,2109.64,1782.77,655.871,1742.3,578.073,1745.06,2162.02,1872.05,2026.4,1796.93,1901.74
237.801,67.4793,245.64,372.639,265.34,444.127,241.939,288.029,263.713,431,246.638,56.0382,241.04,42.9265,241.421,114.862,258.99,422.321,248.597,106.311
346.3,52.5804,357.716,527.196,386.403,646.411,352.325,135.069,384.033,679.47,359.169,33.7302,351.016,28.2852,351.572,55.0472,377.156,681.712,362.021,33.1212
182.364,215.515,188.375,152.117,203.482,105.581,185.537,155.932,202.234,102.539,189.141,157.059,184.848,204.954,185.14,233.183,198.613,123.221,190.643,168.558
46.6958,59.403,48.2352,95.2736,52.1034,52.9893,47.5083,85.3696,51.7839,47.4114,48.4311,41.9582,47.3318,44.5175,47.4067,120.782,50.8564,44.5096,48.8157,71.3591
45.1042,59.4375,46.5911,46.437,50.3275,41.1404,45.889,69.969,50.0188,48.1115,46.7803,29.9758,45.7185,38.9265,45.7908,89.9315,49.123,42.6435,47.1518,67.9354
214.701,319.645,221.779,111.009,239.565,220.731,218.437,346.019,238.095,195.354,222.68,366.157,217.625,457.46,217.97,563.714,233.831,204.61,224.448,379.789
52.9523,78.391,54.6979,14.5823,59.0844,33.6252,53.8736,57.742,58.7221,44.1174,54.9201,76.4509,53.6735,149.846,53.7584,80.3572,57.6704,31.873,55.3562,75.9671
446.698,167.842,461.424,240.808,498.429,484.981,454.471,111.67,495.372,367.961,463.299,278.304,452.783,113.066,453.499,133.197,486.5,650.825,466.978,111.014
73.4678,68.0668,75.8897,56.4337,81.9758,60.4416,74.7461,115.208,81.473,86.4387,76.198,34.5163,74.4684,116.512,74.5862,74.9523,80.0139,94.3342,76.8031,81.3539
34.7464,60.985,35.8918,37.9785,38.7702,54.9395,35.351,84.3679,38.5324,65.1763,36.0376,60.0367,35.2196,74.4265,35.2753,112.122,37.8423,59.6972,36.3238,79.0205
107.804,133.69,111.358,108.278,120.289,78.5613,109.68,84.4992,119.551,112.316,111.81,93.6118,109.273,169.061,109.445,171.803,117.41,112.314,112.698,115.385
264.669,216.199,273.394,236.626,295.319,275.025,269.274,361.098,293.508,241.691,274.505,208.599,268.274,197.458,268.698,414.595,288.252,268.054,276.685,263.129
5.52737,6.18333,5.70958,1.85701,6.16747,2.49974,5.62355,2.65543,6.12965,10.0747,5.73278,1.22645,5.60265,12.4266,5.61151,3.23619,6.01987,7.56216,5.7783,5.45131
0,0,0,0,0,0,0,2.29087,0,1.97994,0,0.666896,0,2.3472,0,0,0,0,0,0
42.7277,83.1318,44.1362,30.4807,47.6758,26.7868,43.4711,61.4263,47.3834,20.6623,44.3155,85.8041,43.3096,40.0618,43.3781,89.6227,46.5348,25.1643,44.6675,72.1196
392.926,246.981,405.88,187.423,438.43,265.604,399.764,241.504,435.741,162.347,407.529,231.391,398.278,91.1194,398.908,368.709,427.937,120.543,410.765,190.569
42.1606,10.6399,43.5504,11.8338,47.043,14.999,42.8942,12.5623,46.7545,15.864,43.7274,8.46426,42.7348,6.02794,42.8024,10.2018,45.9171,23.5292,44.0746,15.8525
637.71,1144.53,658.733,692.047,711.561,512.378,648.807,823.215,707.197,482.497,661.409,795.87,646.396,884.169,647.419,1239.43,694.531,622.093,666.662,963.77
143.305,285.389,148.03,134.32,159.901,164.103,145.799,158.157,158.92,144.045,148.631,256.963,145.257,274.259,145.487,332.539,156.074,174.402,149.811,284.589
308.033,192.233,318.188,158.134,343.705,264.309,313.393,113.211,341.597,407.5,319.48,152.288,312.229,375.995,312.723,159.798,335.479,269.47,322.017,200.652
77.2174,146.193,79.7629,120.089,86.1596,65.3664,78.561,244.416,85.6312,92.8618,80.0869,58.318,78.2691,224.942,78.3929,182.647,84.0976,60.8003,80.7229,207.632
345.879,471.165,357.281,550.411,385.934,367.667,351.897,758.233,383.567,314.82,358.733,593.9,350.59,532.976,351.144,894.036,376.697,215.551,361.581,866.246
13.3938,9.36341,13.8354,11.8597,14.9449,5.79299,13.6269,16.0053,14.8533,13.1851,13.8916,6.06203,13.5763,15.4282,13.5978,12.2427,14.5873,8.62013,14.0019,14.0684
22.4944,28.6925,23.236,20.0541,25.0994,7.69131,22.8858,36.2272,24.9455,16.2863,23.3304,14.7817,22.8008,24.5839,22.8369,24.946,24.4987,18.1733,23.5156,45.2041
51.2782,37.5113,52.9687,45.4358,57.2166,47.2216,52.1705,61.5003,56.8657,37.8529,53.1839,47.2507,51.9767,33.8174,52.0589,82.2719,55.8472,48.1799,53.6062,59.3972
19.3827,40.2158,20.0217,34.6381,21.6274,12.424,19.72,41.6094,21.4947,30.2411,20.103,10.3536,19.6467,16.5418,19.6778,31.759,21.1098,35.0664,20.2627,26.466
5.72726,16.5703,5.91606,8.3443,6.39051,22.0534,5.82691,19.8462,6.35131,26.5697,5.94009,11.7671,5.80526,17.6582,5.81445,11.181,6.23756,23.5885,5.98727,20.5509
8.06099,2.54336,8.32673,4.21744,8.9945,11.8903,8.20125,0.660862,8.93934,18.4112,8.36056,2.96051,8.17079,14.7212,8.18371,2.43074,8.77924,14.1271,8.42695,4.56777
519.791,890.478,536.927,503.153,579.986,451.155,528.836,752.558,576.429,511.636,539.108,809.552,526.871,928.321,527.705,817.213,566.106,473.601,543.389,720.202
499.124,156.153,515.578,229.125,556.926,528.777,507.809,121.528,553.51,435.129,517.673,212.448,505.922,109.265,506.722,106.177,543.597,384.949,521.784,109.544
149.662,220.303,154.595,148.552,166.993,137.171,152.266,225.591,165.969,100.421,155.223,247.124,151.7,179.966,151.94,284.322,162.997,130.568,156.456,244.062
1103.08,255.898,1139.45,539.181,1230.82,843.491,1122.27,225.092,1223.28,1118.48,1144.07,118.845,1118.11,266.129,1119.87,291.671,1201.37,966.292,1153.16,258.039
4.49809,2.77861,4.64638,5.10925,5.019,4.10623,4.57636,2.44372,4.98822,6.2493,4.66525,2.0168,4.55936,1.42604,4.56657,2.97368,4.89888,1.60007,4.7023,0.899958
557.37,771.841,575.744,437.73,621.917,492.419,567.068,269.254,618.102,387.434,578.083,865.584,564.962,570.214,565.855,475.766,607.032,464.416,582.674,475.364
426.919,573.26,440.992,400.16,476.358,414.548,434.347,259.37,473.437,330.472,442.784,763.085,432.733,492.382,433.418,308.158,464.958,342.351,446.3,289.196
0,0,0,1.04199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949496
0,0,0,0,0,10.4261,0,0,0,0,0,0,0,0,0,1.6354,0,2.67674,0,3.31987
0,1.15118,0,1.10391,0,0,0,1.82002,0,2.64306,0,0,0,0,0,2.22948,0,0,0,0.525554
0,0,0,0,0,0.970233,0,1.93928,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27.3677,0,0,0,0,0,0
59.4782,93.1057,61.4389,70.0957,66.3661,33.8708,60.5131,64.4698,65.9591,42.5274,61.6885,100.068,60.2883,72.8165,60.3836,103.542,64.7778,66.5781,62.1784,114.843
4.2436,6.61705,4.3835,6.86295,4.73504,10.7467,4.31744,14.359,4.706,12.4966,4.40131,23.5177,4.3014,3.46373,4.30821,23.4815,4.62172,10.8379,4.43626,24.7838
2.57934,0.484068,2.66437,0.750449,2.87804,1.5028,2.62422,1.67032,2.86039,0.731407,2.67519,0.580781,2.61447,0.558083,2.6186,0.678357,2.80916,0,2.69644,2.20619
14.3586,24.4145,14.832,10.7887,16.0214,11.899,14.6085,8.88016,15.9232,15.1005,14.8922,14.9519,14.5542,18.0556,14.5772,12.0887,15.638,5.74454,15.0105,12.4297
4.55147,6.90824,4.70152,3.59243,5.07856,8.11906,4.63067,4.25235,5.04742,9.20468,4.72062,6.12746,4.61347,15.784,4.62076,9.7478,4.95702,7.91065,4.75811,9.04339
32.8602,27.2618,33.9435,32.4445,36.6657,22.0859,33.432,61.9452,36.4408,34.2436,34.0814,22.9985,33.3078,76.0353,33.3605,39.5415,35.7882,38.1308,34.3521,47.6221
0,0,0,0.164243,0,0,0,0.366876,0,0,0,0,0,0,0,0,0,0,0,0
52.146,53.2823,53.8651,27.5367,58.1848,44.3741,53.0534,43.3448,57.828,51.7489,54.0839,37.0453,52.8563,59.6234,52.9399,49.5974,56.7923,34.49,54.5134,53.1242
24.9821,27.5694,25.8057,16.197,27.8752,21.0733,25.4168,23.442,27.7043,31.4061,25.9105,20.3282,25.3224,31.0059,25.3625,26.2714,27.2081,22.5031,26.1163,25.3117
334.422,550.375,345.447,300.202,373.151,360.655,340.241,341.732,370.862,200.904,346.85,405.227,338.977,311.015,339.514,346.114,364.22,334.127,349.605,393.239
35.99,4.64699,37.1765,31.489,40.1579,46.2522,36.6163,18.7738,39.9116,57.8557,37.3275,3.96524,36.4802,7.8497,36.5379,7.25392,39.1968,35.5536,37.6239,9.28856
98.4096,69.7496,101.654,72.9645,109.806,71.9003,100.122,72.3173,109.133,98.9045,102.067,48.4352,99.75,37.9846,99.9078,56.8711,107.178,63.8338,102.877,70.924
3.64082,7.02284,3.76085,2.02831,4.06245,3.8293,3.70418,13.9922,4.03754,5.59266,3.77613,9.31129,3.69041,10.2928,3.69625,8.01284,3.96523,3.59383,3.80611,10.0018
0,16.5046,0,8.24653,0,7.27094,0,16.8784,0,13.7604,0,11.8944,0,14.1918,0,2.44665,0,0,0,13.5045
0,0,0,0,0,0,0,0,0,0,0,0.00645922,0,0,0,0,0,0,0,0
0,34.2919,0,58.2909,0,58.0648,0,96.9315,0,27.7168,0,110.279,0,133.808,0,44.8011,0,26.4372,0,49.9296
70.6152,78.4739,72.9431,104.327,78.7929,118.627,71.8439,132.974,78.3097,118.746,73.2395,85.5103,71.577,128.378,71.6902,136.448,76.9072,116.893,73.8211,153.218
0,2.48199,0,3.92957,0,3.26703,0,4.57177,0,1.76429,0,1.68981,0,5.30233,0,5.11642,0,3.02498,0,2.75061
15.0447,33.9997,15.5407,8.32994,16.787,10.1279,15.3065,6.42762,16.6841,2.50339,15.6038,19.381,15.2497,6.43586,15.2738,7.53615,16.3853,12.945,15.7278,7.77175
15.2775,21.9873,15.7812,6.75028,17.0467,10.8124,15.5433,8.35904,16.9422,7.25356,15.8453,22.215,15.4856,7.44575,15.5101,8.09931,16.6388,12.7672,15.9711,7.69234
11.3824,6.97267,11.7577,5.69373,12.7006,6.57365,11.5805,3.85017,12.6227,4.67818,11.8054,2.3345,11.5375,0.739609,11.5557,4.86087,12.3966,3.20822,11.8992,5.64381
24.097,12.4789,24.8913,20.8963,26.8875,18.0549,24.5162,16.174,26.7226,14.5263,24.9925,10.3097,24.4252,9.19098,24.4638,16.7831,26.244,8.706,25.1909,17.1129
122.649,171.101,126.692,81.4244,136.853,134.29,124.783,119.24,136.013,180.091,127.207,92.5919,124.32,146.268,124.516,112.215,133.577,162.751,128.217,93.4291
561.489,1283.55,579.999,801.223,626.513,417.293,571.259,375.714,622.67,552.529,582.355,481.496,569.137,750.012,570.037,284.588,611.519,544.767,586.98,118.646
0,0.00178347,0,0,0,0,0,0,0,0,0,0.031895,0,0,0,0,0,0,0,0
0,22.489,0,33.405,0,60.7248,0,90.356,0,32.0074,0,129.369,0,110.632,0,59.9547,0,18.6974,0,83.8071
10.8344,27.3814,11.1916,12.5461,12.0891,16.6908,11.0229,27.8765,12.015,19.5735,11.237,26.3259,10.982,23.747,10.9993,23.3185,11.7998,12.6549,11.3263,22.2122
18.1704,12.9671,18.7694,11.5856,20.2746,11.9519,18.4865,10.4274,20.1503,34.355,18.8456,5.96974,18.4179,16.1322,18.447,12.7303,19.7894,15.8225,18.9953,22.8142
8.35167,2.44153,8.62699,3.41799,9.31884,2.11746,8.49699,3.44934,9.26169,12.6743,8.66203,1.18153,8.46542,21.1276,8.47881,2.52433,9.09581,3.99,8.73082,5.7517
6.07678,1.37582,6.27711,2.13945,6.78051,0.408661,6.18251,1.58812,6.73892,3.01409,6.30261,0.553919,6.15955,4.50862,6.16929,1.61207,6.61823,3.02868,6.35266,0.233229
336.918,221.359,348.025,243.714,375.935,269.062,342.78,392.913,373.629,293.755,349.439,214.659,341.507,243.242,342.047,365.716,366.938,375.141,352.214,297.778
291.181,56.8873,300.78,246.667,324.902,171.369,296.248,273.694,322.909,206.77,302.002,50.1019,295.147,65.4304,295.614,200.419,317.126,204.504,304.4,175.751
0,7.76704,0,5.73856,0,6.40219,0,7.83221,0,6.1254,0,1.95535,0,5.56882,0,0,0,2.22093,0,11.4348
14.4427,5.12812,14.9188,8.86053,16.1152,4.97895,14.694,8.27064,16.0164,5.83917,14.9794,6.78491,14.6394,8.27942,14.6626,5.0343,15.7296,4.02539,15.0984,5.06977
7.98914,8.4649,8.25251,5.42349,8.91433,5.03168,8.12815,4.84559,8.85966,5.03003,8.28603,7.04318,8.09795,10.0168,8.11076,7.49025,8.70098,7.1202,8.35183,7.59747
4.12648,3.55024,4.26252,4.12118,4.60435,3.02294,4.19828,5.28402,4.57612,3.02026,4.27983,4.84636,4.18269,3.90973,4.1893,5.31398,4.49416,3.62285,4.31382,7.30047
3.41439,7.46714,3.52695,4.74498,3.8098,7.53957,3.4738,4.2129,3.78643,5.22092,3.54128,7.92608,3.4609,4.23093,3.46637,6.85207,3.71862,3.75178,3.5694,8.0084
631.666,547.366,652.49,358.15,704.817,256.197,642.657,309.173,700.494,456.822,655.14,189.474,640.27,1259.34,641.282,263.763,687.949,112.909,660.343,312.975
67.6896,15.79,69.9211,125.435,75.5285,80.6838,68.8674,52.2509,75.0653,124.851,70.2051,3.49334,68.6116,6.23447,68.7201,48.047,73.7209,86.2518,70.7626,74.6208
30.8481,20.833,31.8651,20.6417,34.4205,19.1513,31.3849,27.9771,34.2094,26.5436,31.9945,19.4315,31.2683,28.4248,31.3177,43.1633,33.5967,23.3694,32.2486,29.8897
12.2676,10.563,12.6721,13.361,13.6883,13.6648,12.4811,22.0101,13.6044,11.2093,12.7235,13.4151,12.4347,17.6009,12.4544,14.4818,13.3607,13.9666,12.8246,21.585
3.41239,2.62882,3.52489,2.63614,3.80757,4.86727,3.47177,6.97343,3.78422,4.32841,3.53921,5.96681,3.45887,5.74343,3.46434,3.68167,3.71644,3.83875,3.56731,5.19198
10.7992,3.25933,11.1552,3.96278,12.0498,2.80622,10.9871,5.12806,11.9759,1.92209,11.2005,4.74518,10.9463,0.368006,10.9636,2.23464,11.7614,5.23,11.2895,2.24785
