Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	15.04	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.36	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.18	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	21.01	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	17.06	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.20	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.52	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.80	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.32	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.77	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.82	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.37	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.48	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.23	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.33	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.41	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.83	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.35	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.24	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.92	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.38	0.00	0.00
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.66	0.00	0.01
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.86	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.07	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.36	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.86	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.66	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.72	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.83	0.00	0.01
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.08	0.00	0.01
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.66	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.25	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.28	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.29	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.34	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	11.54	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	12.68	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.24	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.22	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.21	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.82	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.95	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.35	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.34	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.60	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.07	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.08	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.12	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.52	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.39	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.28	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.19	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.59	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.36	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	10.80	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.21	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.69	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.72	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.65	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.58	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.97	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.80	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.89	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.76	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.67	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.64	0.00	0.00
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.32	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.90	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.92	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.40	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.54	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.46	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.79	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.96	0.00	0.00
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.42	0.00	0.00
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.45	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.60	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	9.88	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	10.87	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.01	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.71	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.78	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.68	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.42	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.22	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.44	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.38	0.00	0.00
