Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+2, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	48.78	7.38	0.47
Ara+2, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	48.34	7.46	0.48
Ara+2, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	48.93	7.50	0.48
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	43.50	7.87	0.48
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	44.11	7.39	0.46
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	43.55	7.46	0.47
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	43.53	7.65	0.47
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	44.33	7.50	0.48
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	43.81	7.54	0.46
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	43.34	7.70	0.46
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	44.39	7.13	0.45
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	44.68	7.27	0.48
Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	44.08	7.31	0.46
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	45.69	7.58	0.47
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	44.71	7.63	0.48
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	45.75	7.79	0.48
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	44.18	7.23	0.46
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	45.47	7.33	0.48
Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	44.68	7.39	0.47
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	44.91	7.25	0.46
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	45.77	7.43	0.48
Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	45.05	7.48	0.47
Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	45.03	7.05	0.47
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	45.43	7.66	0.46
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	45.10	7.74	0.47
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	44.59	7.88	0.48
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	45.31	7.27	0.46
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	45.25	7.45	0.46
Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	44.96	7.49	0.46
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	45.45	7.36	0.47
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	45.24	7.47	0.46
Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	44.72	7.55	0.48
Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	45.66	7.12	0.47
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	45.55	7.41	0.45
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	46.48	7.55	0.47
Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	45.73	7.63	0.45
Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	45.56	7.20	0.48
Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	45.90	7.28	0.49
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	45.02	7.66	0.50
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	44.50	7.71	0.47
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	44.10	7.87	0.47
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	45.04	7.28	0.48
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	45.10	7.43	0.47
Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	44.73	7.48	0.47
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	45.00	7.35	0.47
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	44.83	7.46	0.47
Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	44.19	7.55	0.47
Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	45.35	7.15	0.45
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	45.29	7.43	0.46
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	46.18	7.57	0.48
Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	45.28	7.63	0.47
Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	45.45	7.22	0.46
Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	45.67	7.25	0.47
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	49.08	7.51	0.48
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	48.66	7.67	0.47
Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	48.25	7.70	0.47
Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	48.80	7.28	0.47
Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	48.64	7.34	0.47
Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	49.07	7.43	0.47
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	44.36	7.46	0.45
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	43.88	7.49	0.47
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	43.75	7.64	0.46
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	44.54	7.10	0.46
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	44.71	7.22	0.47
Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	44.23	7.27	0.46
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	44.68	7.12	0.45
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	44.47	7.29	0.47
Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	44.03	7.33	0.48
Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	45.16	6.93	0.47
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	44.55	7.21	0.47
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	45.65	7.36	0.48
Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	44.89	7.42	0.47
Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	45.06	7.03	0.47
Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	45.32	7.09	0.48
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	47.75	7.31	0.47
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	47.53	7.44	0.48
Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	47.39	7.51	0.47
Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	47.97	7.10	0.46
Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	47.80	7.13	0.48
Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	48.01	7.23	0.47
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	47.29	7.30	0.47
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	47.19	7.46	0.46
Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	46.67	7.51	0.47
Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	47.55	7.08	0.46
Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	47.27	7.17	0.45
Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	47.71	7.21	0.48
Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	57.55	7.31	0.50
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	43.42	4.97	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	43.28	5.02	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	44.38	4.74	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	43.79	4.75	0.38
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	44.33	4.87	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	45.90	5.07	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	45.02	4.79	0.37
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	44.51	4.81	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	45.79	4.93	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	45.89	4.84	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	45.08	4.88	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	46.47	4.96	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	44.26	4.61	0.37
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	45.67	4.71	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	45.77	4.73	0.38
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	42.56	5.14	0.41
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	43.19	4.83	0.38
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	42.73	4.90	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	42.70	4.98	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	43.20	4.89	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	42.62	4.95	0.41
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	42.49	5.04	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	43.23	4.64	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	43.62	4.75	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	43.22	4.81	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	44.52	4.93	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	43.60	4.97	0.40
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	44.62	5.07	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	43.03	4.69	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	44.07	4.79	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	43.64	4.83	0.39
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	43.50	4.75	0.38
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	44.45	4.85	0.41
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	43.91	4.86	0.42
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	43.69	4.61	0.38
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	41.89	5.14	0.41
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	42.48	4.81	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	42.09	4.88	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	42.14	4.98	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	42.49	4.90	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	41.95	4.92	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	41.78	5.03	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	42.55	4.66	0.40
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	43.01	4.75	0.38
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	42.66	4.78	0.38
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	43.95	4.94	0.41
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	43.00	4.98	0.40
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	44.14	5.09	0.40
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	42.47	4.69	0.39
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	43.58	4.79	0.36
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	43.26	4.80	0.38
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	43.01	4.74	0.41
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	43.96	4.85	0.38
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	43.38	4.86	0.38
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	43.27	4.60	0.40
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	43.08	5.01	0.39
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	42.54	5.05	0.41
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	42.30	5.12	0.39
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	42.88	4.75	0.39
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	42.97	4.83	0.39
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	42.65	4.89	0.42
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	42.77	4.79	0.38
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	42.82	4.91	0.38
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	42.21	4.90	0.40
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	43.19	4.63	0.38
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	43.19	4.86	0.40
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	44.17	4.94	0.39
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	43.30	4.97	0.39
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	43.22	4.72	0.41
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	43.42	4.73	0.37
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	41.80	4.98	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	42.39	4.72	0.38
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	41.96	4.73	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	42.16	4.84	0.40
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	42.51	4.72	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	42.05	4.75	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	42.10	4.89	0.41
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	42.83	4.50	0.36
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	43.23	4.59	0.38
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	43.10	4.62	0.40
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	43.72	4.78	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	42.91	4.84	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	44.09	4.91	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	42.42	4.56	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	43.61	4.65	0.38
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	43.21	4.68	0.39
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	43.11	4.60	0.38
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	44.07	4.70	0.38
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	43.75	4.72	0.38
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	43.45	4.44	0.36
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	42.65	4.87	0.38
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	42.34	4.90	0.42
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	42.24	5.00	0.39
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	42.71	4.60	0.38
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	42.88	4.69	0.39
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	42.75	4.74	0.39
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	42.72	4.65	0.39
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	42.77	4.75	0.39
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	42.65	4.77	0.39
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	43.33	4.51	0.37
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	42.80	4.72	0.38
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	43.79	4.79	0.40
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	43.29	4.83	0.40
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	43.10	4.54	0.40
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	43.48	4.59	0.40
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	41.94	4.84	0.37
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	41.40	4.87	0.41
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	41.49	4.98	0.40
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	41.84	4.61	0.37
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	42.16	4.69	0.39
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	41.92	4.73	0.38
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	41.77	4.65	0.37
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	42.02	4.75	0.38
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	41.51	4.78	0.39
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	42.45	4.53	0.37
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	42.08	4.70	0.37
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	43.19	4.83	0.39
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	42.50	4.85	0.41
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	42.49	4.57	0.37
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	42.69	4.60	0.38
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.51	4.76	0.41
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.63	4.87	0.40
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	43.24	4.91	0.40
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.66	4.59	0.40
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.48	4.63	0.39
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	44.01	4.71	0.40
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	42.02	4.92	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	42.54	4.64	0.38
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	42.03	4.70	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	42.05	4.78	0.40
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	42.78	4.70	0.38
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	42.27	4.73	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	41.83	4.83	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	42.80	4.44	0.38
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	43.08	4.53	0.37
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	42.53	4.60	0.40
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	43.99	4.77	0.38
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	43.10	4.77	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	44.09	4.88	0.40
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	42.57	4.50	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	43.65	4.60	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	43.14	4.64	0.38
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	43.19	4.56	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	43.96	4.62	0.37
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	43.37	4.68	0.39
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	43.26	4.43	0.38
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	43.03	4.78	0.38
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	42.64	4.84	0.39
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	42.20	4.96	0.40
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	42.90	4.57	0.39
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	42.84	4.64	0.39
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	42.56	4.69	0.39
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	42.95	4.60	0.39
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	42.77	4.71	0.39
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	42.30	4.72	0.40
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	43.14	4.47	0.38
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	43.10	4.66	0.38
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	43.91	4.75	0.39
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	43.29	4.78	0.39
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	43.10	4.52	0.38
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	43.26	4.55	0.37
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	42.28	4.79	0.39
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	41.74	4.84	0.38
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	41.42	4.94	0.38
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	42.18	4.56	0.38
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	42.31	4.65	0.39
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	41.88	4.68	0.38
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	42.15	4.62	0.38
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	42.09	4.71	0.40
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	41.44	4.74	0.41
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	42.49	4.45	0.38
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	42.42	4.64	0.37
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	43.27	4.76	0.39
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	42.50	4.80	0.39
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	42.57	4.52	0.39
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	42.69	4.54	0.37
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.93	4.73	0.39
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.67	4.79	0.40
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	43.17	4.86	0.39
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.78	4.54	0.38
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.52	4.59	0.38
