Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+2, Ara+3, Ara+4, Ara-3, Ara-5	8.14	0.01	0.03
Ara+2, Ara+3, Ara+4, Ara-3, Ara-6	6.81	0.00	0.03
Ara+2, Ara+3, Ara+4, Ara-4, Ara-5	11.04	0.00	0.03
Ara+2, Ara+3, Ara+4, Ara-4, Ara-6	10.32	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-5, Ara-6	7.70	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2	7.82	0.01	0.04
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3	6.97	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4	9.05	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-1, Ara-5	8.88	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-1, Ara-6	7.12	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3	6.41	0.01	0.04
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4	8.19	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-2, Ara-5	6.99	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-2, Ara-6	5.98	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4	7.32	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-3, Ara-5	7.96	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-3, Ara-6	5.76	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-4, Ara-5	9.08	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-4, Ara-6	7.09	0.00	0.03
Ara+2, Ara+3, Ara+5, Ara-5, Ara-6	6.83	0.00	0.02
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3	8.75	0.01	0.04
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4	12.91	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-2, Ara-5	9.77	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-2, Ara-6	7.93	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4	9.43	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-3, Ara-5	7.50	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-3, Ara-6	7.41	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-4, Ara-5	11.96	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-4, Ara-6	9.90	0.00	0.03
Ara+2, Ara+3, Ara-1, Ara-5, Ara-6	7.02	0.00	0.02
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4	9.52	0.01	0.04
Ara+2, Ara+3, Ara-2, Ara-3, Ara-5	6.78	0.01	0.03
Ara+2, Ara+3, Ara-2, Ara-3, Ara-6	6.77	0.01	0.03
Ara+2, Ara+3, Ara-2, Ara-4, Ara-5	11.01	0.01	0.03
Ara+2, Ara+3, Ara-2, Ara-4, Ara-6	9.02	0.00	0.03
Ara+2, Ara+3, Ara-2, Ara-5, Ara-6	6.77	0.01	0.03
Ara+2, Ara+3, Ara-3, Ara-4, Ara-5	7.50	0.01	0.03
Ara+2, Ara+3, Ara-3, Ara-4, Ara-6	7.54	0.00	0.02
Ara+2, Ara+3, Ara-3, Ara-5, Ara-6	5.90	0.00	0.02
Ara+2, Ara+3, Ara-4, Ara-5, Ara-6	7.87	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2	7.92	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3	7.55	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4	9.96	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-1, Ara-5	8.67	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-1, Ara-6	7.78	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3	7.28	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4	10.15	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-2, Ara-5	8.06	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-2, Ara-6	7.87	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4	8.50	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-3, Ara-5	8.08	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-3, Ara-6	7.02	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-4, Ara-5	10.15	0.01	0.03
Ara+2, Ara+4, Ara+5, Ara-4, Ara-6	9.66	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-5, Ara-6	8.39	0.00	0.02
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3	8.05	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4	11.13	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-2, Ara-5	8.11	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-2, Ara-6	8.47	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4	9.39	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-3, Ara-5	7.46	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-3, Ara-6	7.65	0.00	0.02
Ara+2, Ara+4, Ara-1, Ara-4, Ara-5	10.51	0.00	0.03
Ara+2, Ara+4, Ara-1, Ara-4, Ara-6	11.30	0.00	0.02
Ara+2, Ara+4, Ara-1, Ara-5, Ara-6	7.54	0.00	0.02
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4	9.49	0.01	0.03
Ara+2, Ara+4, Ara-2, Ara-3, Ara-5	7.32	0.01	0.03
Ara+2, Ara+4, Ara-2, Ara-3, Ara-6	7.75	0.00	0.02
Ara+2, Ara+4, Ara-2, Ara-4, Ara-5	10.66	0.01	0.03
Ara+2, Ara+4, Ara-2, Ara-4, Ara-6	11.11	0.00	0.02
Ara+2, Ara+4, Ara-2, Ara-5, Ara-6	7.79	0.00	0.03
Ara+2, Ara+4, Ara-3, Ara-4, Ara-5	8.58	0.01	0.03
Ara+2, Ara+4, Ara-3, Ara-4, Ara-6	8.87	0.00	0.02
Ara+2, Ara+4, Ara-3, Ara-5, Ara-6	6.77	0.00	0.03
Ara+2, Ara+4, Ara-4, Ara-5, Ara-6	9.46	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3	8.01	0.01	0.04
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4	11.04	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-2, Ara-5	9.26	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-2, Ara-6	6.84	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4	9.65	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-3, Ara-5	8.58	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-3, Ara-6	7.07	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-4, Ara-5	11.40	0.01	0.03
Ara+2, Ara+5, Ara-1, Ara-4, Ara-6	8.53	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-5, Ara-6	6.95	0.00	0.03
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4	8.88	0.01	0.04
Ara+2, Ara+5, Ara-2, Ara-3, Ara-5	7.67	0.01	0.04
Ara+2, Ara+5, Ara-2, Ara-3, Ara-6	6.70	0.01	0.03
Ara+2, Ara+5, Ara-2, Ara-4, Ara-5	10.98	0.01	0.03
Ara+2, Ara+5, Ara-2, Ara-4, Ara-6	8.57	0.00	0.02
Ara+2, Ara+5, Ara-2, Ara-5, Ara-6	6.96	0.00	0.02
Ara+2, Ara+5, Ara-3, Ara-4, Ara-5	8.90	0.01	0.03
Ara+2, Ara+5, Ara-3, Ara-4, Ara-6	7.90	0.01	0.03
Ara+2, Ara+5, Ara-3, Ara-5, Ara-6	6.93	0.00	0.03
Ara+2, Ara+5, Ara-4, Ara-5, Ara-6	7.96	0.00	0.02
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4	10.64	0.01	0.03
Ara+2, Ara-1, Ara-2, Ara-3, Ara-5	7.71	0.01	0.03
Ara+2, Ara-1, Ara-2, Ara-3, Ara-6	8.14	0.01	0.03
Ara+2, Ara-1, Ara-2, Ara-4, Ara-5	12.44	0.01	0.03
Ara+2, Ara-1, Ara-2, Ara-4, Ara-6	10.13	0.01	0.03
Ara+2, Ara-1, Ara-2, Ara-5, Ara-6	6.61	0.01	0.03
Ara+2, Ara-1, Ara-3, Ara-4, Ara-5	8.82	0.01	0.03
Ara+2, Ara-1, Ara-3, Ara-4, Ara-6	8.97	0.00	0.02
Ara+2, Ara-1, Ara-3, Ara-5, Ara-6	6.42	0.01	0.03
Ara+2, Ara-1, Ara-4, Ara-5, Ara-6	8.16	0.00	0.02
Ara+2, Ara-2, Ara-3, Ara-4, Ara-5	8.83	0.01	0.03
Ara+2, Ara-2, Ara-3, Ara-4, Ara-6	8.70	0.01	0.03
Ara+2, Ara-2, Ara-3, Ara-5, Ara-6	6.47	0.01	0.03
Ara+2, Ara-2, Ara-4, Ara-5, Ara-6	8.79	0.01	0.03
Ara+2, Ara-3, Ara-4, Ara-5, Ara-6	7.23	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	7.30	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	6.76	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	8.83	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	7.98	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	7.18	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	6.31	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	8.06	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	6.79	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	5.83	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	7.54	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	7.28	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	5.44	0.00	0.03
Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	8.57	0.00	0.03
Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	7.31	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	6.43	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	7.56	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	10.47	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	7.85	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	8.05	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	8.97	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	7.06	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	6.92	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	10.36	0.00	0.03
Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	10.50	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	7.23	0.00	0.02
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	8.46	0.01	0.03
Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	6.57	0.01	0.03
Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	6.27	0.01	0.03
Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	9.32	0.01	0.03
Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	8.79	0.00	0.03
Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	6.67	0.00	0.02
Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	7.73	0.01	0.03
Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	7.34	0.00	0.02
Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	5.59	0.01	0.03
Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	8.17	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	6.61	0.01	0.04
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	8.43	0.01	0.03
Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	7.09	0.01	0.03
Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	6.19	0.01	0.03
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	7.43	0.01	0.03
Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	6.94	0.01	0.03
Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	5.57	0.01	0.03
Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	8.41	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	7.06	0.00	0.03
Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	6.23	0.00	0.02
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	7.29	0.01	0.03
Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	6.36	0.01	0.04
Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	5.31	0.01	0.03
Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	7.94	0.01	0.03
Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	6.66	0.01	0.03
Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	5.78	0.01	0.03
Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	6.90	0.01	0.03
Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	5.74	0.00	0.02
Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	5.68	0.00	0.03
Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	6.30	0.00	0.02
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	9.66	0.01	0.04
Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	6.87	0.01	0.03
Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	7.24	0.01	0.03
Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	10.53	0.01	0.03
Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	9.16	0.00	0.03
Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	6.21	0.01	0.03
Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	7.48	0.01	0.03
Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	7.66	0.00	0.02
Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	5.71	0.00	0.03
Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	7.55	0.00	0.02
Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	7.71	0.01	0.03
Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	7.36	0.01	0.03
Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	5.43	0.01	0.03
Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	7.39	0.00	0.02
Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	5.90	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	7.38	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	9.90	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	7.54	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	7.58	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	8.50	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	7.13	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	6.99	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	9.01	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	8.72	0.00	0.03
Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	7.16	0.00	0.02
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	8.79	0.01	0.03
Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	6.76	0.01	0.03
Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	7.28	0.01	0.03
Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	9.14	0.01	0.03
Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	9.47	0.00	0.02
Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	6.88	0.00	0.03
Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	7.67	0.01	0.03
Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	8.19	0.00	0.02
Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	6.54	0.00	0.03
Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	7.94	0.00	0.02
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	9.37	0.01	0.03
Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.29	0.01	0.03
Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	7.73	0.00	0.02
Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	9.20	0.00	0.02
Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	10.71	0.00	0.02
Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	6.78	0.00	0.02
Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	7.43	0.01	0.03
Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	8.72	0.00	0.02
Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.99	0.00	0.02
Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	8.33	0.00	0.02
Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	7.94	0.01	0.03
Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	9.31	0.00	0.02
Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	6.08	0.00	0.03
Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	8.68	0.00	0.02
Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	6.84	0.00	0.03
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	9.62	0.01	0.03
Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	7.89	0.01	0.03
Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	7.18	0.01	0.03
Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	10.24	0.01	0.03
Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	8.29	0.00	0.02
Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	6.67	0.00	0.03
Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	8.63	0.01	0.03
Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	8.18	0.00	0.02
Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	6.62	0.00	0.02
Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	7.18	0.00	0.02
Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	8.53	0.01	0.03
Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	8.11	0.00	0.02
Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	6.79	0.01	0.03
Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	7.46	0.00	0.03
Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	6.86	0.00	0.02
Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	8.45	0.01	0.03
Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	9.38	0.00	0.02
Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	6.30	0.01	0.03
Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	7.51	0.00	0.02
Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	6.45	0.00	0.02
Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.93	0.00	0.03
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1	7.68	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2	6.14	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3	6.01	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4	7.89	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-5	7.93	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-6	5.78	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2	8.27	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3	7.20	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4	9.98	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-5	8.77	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-6	7.23	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3	6.07	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4	8.36	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-5	7.13	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-6	5.99	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4	7.12	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-5	6.66	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-6	5.29	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-5	9.17	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-6	7.44	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-5, Ara-6	6.34	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2	6.86	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3	6.03	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4	7.70	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-5	8.12	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-6	5.67	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3	5.35	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4	6.89	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-5	6.71	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-6	5.08	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4	6.15	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-5	6.36	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-6	4.51	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-5	8.47	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-6	5.65	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-5, Ara-6	5.62	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3	6.78	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4	10.26	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-5	8.91	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-6	6.26	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4	7.34	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-5	6.90	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-6	5.60	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-5	10.65	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-6	7.39	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-5, Ara-6	6.21	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4	6.81	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-5	5.81	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-6	5.27	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-5	9.40	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-6	6.67	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-5, Ara-6	5.83	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-5	6.54	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-6	5.58	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-3, Ara-5, Ara-6	5.14	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-4, Ara-5, Ara-6	6.50	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2	6.46	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3	6.09	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4	8.00	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-5	7.77	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-6	5.86	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3	5.62	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4	7.39	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-5	6.68	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-6	5.23	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4	6.63	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-5	6.71	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-6	5.05	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-5	8.40	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-6	6.30	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-5, Ara-6	6.25	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3	6.14	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4	8.47	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-5	7.09	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-6	6.07	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4	7.07	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-5	6.74	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-6	5.36	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-5	9.01	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-6	7.40	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-5, Ara-6	6.29	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4	7.04	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-5	6.23	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-6	5.43	0.00	0.01
