Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+2, Ara+3, Ara+4, Ara-3, Ara-6	8.23	0.07	0.10
Ara+2, Ara+3, Ara+4, Ara-4, Ara-5	12.46	0.08	0.10
Ara+2, Ara+3, Ara+4, Ara-4, Ara-6	10.63	0.05	0.09
Ara+2, Ara+3, Ara+4, Ara-5, Ara-6	8.15	0.06	0.10
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2	9.45	0.18	0.15
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3	8.56	0.15	0.13
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4	10.50	0.11	0.12
Ara+2, Ara+3, Ara+5, Ara-1, Ara-5	10.03	0.13	0.13
Ara+2, Ara+3, Ara+5, Ara-1, Ara-6	8.07	0.09	0.11
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3	11.34	0.19	0.14
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4	10.64	0.15	0.13
Ara+2, Ara+3, Ara+5, Ara-2, Ara-5	9.84	0.17	0.14
Ara+2, Ara+3, Ara+5, Ara-2, Ara-6	7.50	0.11	0.12
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4	9.64	0.12	0.12
Ara+2, Ara+3, Ara+5, Ara-3, Ara-5	9.70	0.15	0.14
Ara+2, Ara+3, Ara+5, Ara-3, Ara-6	7.10	0.09	0.11
Ara+2, Ara+3, Ara+5, Ara-4, Ara-5	10.42	0.11	0.12
Ara+2, Ara+3, Ara+5, Ara-4, Ara-6	7.95	0.06	0.09
Ara+2, Ara+3, Ara+5, Ara-5, Ara-6	7.39	0.08	0.10
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3	10.93	0.19	0.15
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4	13.53	0.14	0.13
Ara+2, Ara+3, Ara-1, Ara-2, Ara-5	11.20	0.17	0.14
Ara+2, Ara+3, Ara-1, Ara-2, Ara-6	8.83	0.10	0.11
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4	10.86	0.12	0.12
Ara+2, Ara+3, Ara-1, Ara-3, Ara-5	9.13	0.14	0.13
Ara+2, Ara+3, Ara-1, Ara-3, Ara-6	8.49	0.09	0.11
Ara+2, Ara+3, Ara-1, Ara-4, Ara-5	12.63	0.11	0.12
Ara+2, Ara+3, Ara-1, Ara-4, Ara-6	10.77	0.07	0.10
Ara+2, Ara+3, Ara-1, Ara-5, Ara-6	7.58	0.08	0.11
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4	11.82	0.15	0.13
Ara+2, Ara+3, Ara-2, Ara-3, Ara-5	9.82	0.18	0.14
Ara+2, Ara+3, Ara-2, Ara-3, Ara-6	8.40	0.11	0.12
Ara+2, Ara+3, Ara-2, Ara-4, Ara-5	12.01	0.14	0.13
Ara+2, Ara+3, Ara-2, Ara-4, Ara-6	9.56	0.08	0.10
Ara+2, Ara+3, Ara-2, Ara-5, Ara-6	7.94	0.10	0.11
Ara+2, Ara+3, Ara-3, Ara-4, Ara-5	9.08	0.11	0.12
Ara+2, Ara+3, Ara-3, Ara-4, Ara-6	8.68	0.07	0.10
Ara+2, Ara+3, Ara-3, Ara-5, Ara-6	7.27	0.08	0.11
Ara+2, Ara+3, Ara-4, Ara-5, Ara-6	8.17	0.06	0.10
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2	9.04	0.13	0.12
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3	8.20	0.12	0.13
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4	11.08	0.08	0.11
Ara+2, Ara+4, Ara+5, Ara-1, Ara-5	9.48	0.10	0.12
Ara+2, Ara+4, Ara+5, Ara-1, Ara-6	8.37	0.06	0.10
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3	10.56	0.14	0.14
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4	11.58	0.10	0.11
Ara+2, Ara+4, Ara+5, Ara-2, Ara-5	11.46	0.12	0.12
Ara+2, Ara+4, Ara+5, Ara-2, Ara-6	9.50	0.08	0.10
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4	10.29	0.09	0.12
Ara+2, Ara+4, Ara+5, Ara-3, Ara-5	10.47	0.11	0.12
Ara+2, Ara+4, Ara+5, Ara-3, Ara-6	8.89	0.07	0.10
Ara+2, Ara+4, Ara+5, Ara-4, Ara-5	11.87	0.08	0.11
Ara+2, Ara+4, Ara+5, Ara-4, Ara-6	10.59	0.05	0.09
Ara+2, Ara+4, Ara+5, Ara-5, Ara-6	9.28	0.06	0.10
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3	9.28	0.14	0.13
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4	11.52	0.11	0.12
Ara+2, Ara+4, Ara-1, Ara-2, Ara-5	8.99	0.13	0.13
Ara+2, Ara+4, Ara-1, Ara-2, Ara-6	9.01	0.08	0.11
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4	9.94	0.09	0.12
Ara+2, Ara+4, Ara-1, Ara-3, Ara-5	8.53	0.10	0.12
Ara+2, Ara+4, Ara-1, Ara-3, Ara-6	8.23	0.07	0.10
Ara+2, Ara+4, Ara-1, Ara-4, Ara-5	10.94	0.07	0.10
Ara+2, Ara+4, Ara-1, Ara-4, Ara-6	11.61	0.05	0.09
Ara+2, Ara+4, Ara-1, Ara-5, Ara-6	7.69	0.06	0.09
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4	11.41	0.12	0.12
Ara+2, Ara+4, Ara-2, Ara-3, Ara-5	10.42	0.13	0.13
Ara+2, Ara+4, Ara-2, Ara-3, Ara-6	9.62	0.08	0.11
Ara+2, Ara+4, Ara-2, Ara-4, Ara-5	12.13	0.10	0.11
Ara+2, Ara+4, Ara-2, Ara-4, Ara-6	11.54	0.06	0.09
Ara+2, Ara+4, Ara-2, Ara-5, Ara-6	9.46	0.07	0.10
Ara+2, Ara+4, Ara-3, Ara-4, Ara-5	10.27	0.09	0.11
Ara+2, Ara+4, Ara-3, Ara-4, Ara-6	10.40	0.05	0.10
Ara+2, Ara+4, Ara-3, Ara-5, Ara-6	8.68	0.06	0.09
Ara+2, Ara+4, Ara-4, Ara-5, Ara-6	10.26	0.04	0.08
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3	9.87	0.18	0.15
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4	12.03	0.14	0.13
Ara+2, Ara+5, Ara-1, Ara-2, Ara-5	11.06	0.16	0.14
Ara+2, Ara+5, Ara-1, Ara-2, Ara-6	8.00	0.10	0.12
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4	10.44	0.11	0.12
Ara+2, Ara+5, Ara-1, Ara-3, Ara-5	10.10	0.14	0.13
Ara+2, Ara+5, Ara-1, Ara-3, Ara-6	8.16	0.09	0.11
Ara+2, Ara+5, Ara-1, Ara-4, Ara-5	12.08	0.10	0.12
Ara+2, Ara+5, Ara-1, Ara-4, Ara-6	9.71	0.06	0.09
Ara+2, Ara+5, Ara-1, Ara-5, Ara-6	7.94	0.07	0.10
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4	10.95	0.15	0.14
Ara+2, Ara+5, Ara-2, Ara-3, Ara-5	10.85	0.17	0.14
Ara+2, Ara+5, Ara-2, Ara-3, Ara-6	8.35	0.11	0.11
Ara+2, Ara+5, Ara-2, Ara-4, Ara-5	12.62	0.12	0.12
Ara+2, Ara+5, Ara-2, Ara-4, Ara-6	9.52	0.08	0.11
Ara+2, Ara+5, Ara-2, Ara-5, Ara-6	9.20	0.10	0.11
Ara+2, Ara+5, Ara-3, Ara-4, Ara-5	9.96	0.11	0.12
Ara+2, Ara+5, Ara-3, Ara-4, Ara-6	9.05	0.07	0.10
Ara+2, Ara+5, Ara-3, Ara-5, Ara-6	8.59	0.08	0.11
Ara+2, Ara+5, Ara-4, Ara-5, Ara-6	9.46	0.06	0.10
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4	11.86	0.14	0.13
Ara+2, Ara-1, Ara-2, Ara-3, Ara-5	9.49	0.16	0.14
Ara+2, Ara-1, Ara-2, Ara-3, Ara-6	9.41	0.11	0.12
Ara+2, Ara-1, Ara-2, Ara-4, Ara-5	12.95	0.12	0.12
Ara+2, Ara-1, Ara-2, Ara-4, Ara-6	10.95	0.08	0.10
Ara+2, Ara-1, Ara-2, Ara-5, Ara-6	7.80	0.09	0.11
Ara+2, Ara-1, Ara-3, Ara-4, Ara-5	9.89	0.11	0.12
Ara+2, Ara-1, Ara-3, Ara-4, Ara-6	10.71	0.06	0.09
Ara+2, Ara-1, Ara-3, Ara-5, Ara-6	7.81	0.08	0.11
Ara+2, Ara-1, Ara-4, Ara-5, Ara-6	9.07	0.06	0.10
Ara+2, Ara-2, Ara-3, Ara-4, Ara-5	10.45	0.13	0.13
Ara+2, Ara-2, Ara-3, Ara-4, Ara-6	10.31	0.08	0.10
Ara+2, Ara-2, Ara-3, Ara-5, Ara-6	8.28	0.10	0.12
Ara+2, Ara-2, Ara-4, Ara-5, Ara-6	10.04	0.07	0.10
Ara+2, Ara-3, Ara-4, Ara-5, Ara-6	9.00	0.06	0.09
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	8.41	0.14	0.13
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	7.28	0.11	0.11
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	10.09	0.08	0.10
Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	8.66	0.11	0.12
Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	8.06	0.06	0.09
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	8.85	0.14	0.13
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	9.49	0.11	0.12
Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	9.44	0.12	0.12
Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	7.19	0.08	0.11
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	8.91	0.09	0.11
Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	8.60	0.11	0.12
Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	6.87	0.07	0.10
Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	10.00	0.08	0.10
Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	7.94	0.05	0.09
Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	7.03	0.06	0.10
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	8.66	0.14	0.13
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	10.73	0.10	0.11
Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	8.61	0.13	0.13
Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	8.32	0.08	0.10
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	9.24	0.09	0.11
Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	7.86	0.11	0.12
Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	7.50	0.07	0.10
Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	10.79	0.08	0.11
Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	10.66	0.04	0.08
Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	7.53	0.06	0.10
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	9.99	0.11	0.12
Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	9.18	0.13	0.13
Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	7.74	0.08	0.10
Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	10.39	0.09	0.11
Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	8.94	0.06	0.09
Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	7.78	0.07	0.10
Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	9.28	0.08	0.11
Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	8.10	0.06	0.09
Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	7.06	0.07	0.10
Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	8.49	0.05	0.09
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	8.47	0.18	0.14
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	10.04	0.14	0.13
Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	8.89	0.15	0.13
Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	7.22	0.10	0.12
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	8.34	0.11	0.12
Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	8.32	0.14	0.13
Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	6.52	0.08	0.11
Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	9.36	0.10	0.11
Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	8.23	0.07	0.10
Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	6.94	0.07	0.10
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	9.24	0.15	0.13
Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	9.19	0.16	0.14
Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	6.70	0.11	0.12
Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	9.46	0.13	0.13
Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	7.47	0.08	0.10
Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	7.09	0.09	0.10
Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	8.09	0.11	0.12
Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	6.46	0.07	0.10
Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	6.65	0.07	0.10
Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	6.75	0.06	0.09
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	10.63	0.14	0.13
Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	8.53	0.17	0.14
Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	8.13	0.11	0.12
Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	11.16	0.12	0.12
Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	9.71	0.08	0.10
Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	7.00	0.09	0.11
Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	8.28	0.11	0.12
Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	8.53	0.07	0.10
Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	6.69	0.08	0.10
Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	8.01	0.06	0.09
Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	9.32	0.13	0.13
Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	8.43	0.09	0.11
Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	7.11	0.10	0.12
Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	7.94	0.07	0.10
Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	6.93	0.06	0.10
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	8.37	0.14	0.13
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	10.83	0.10	0.11
Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	8.68	0.13	0.13
Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	8.54	0.08	0.11
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	8.92	0.08	0.10
Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	7.93	0.10	0.12
Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	7.43	0.06	0.09
Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	9.45	0.07	0.10
Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	9.51	0.05	0.09
Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	7.46	0.06	0.10
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	10.73	0.11	0.12
Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	11.01	0.13	0.12
Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	9.30	0.08	0.10
Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	11.43	0.09	0.11
Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	10.05	0.06	0.09
Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	9.41	0.07	0.10
Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	9.51	0.08	0.11
Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	8.66	0.06	0.09
Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	8.32	0.06	0.09
Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	8.91	0.05	0.09
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	9.76	0.11	0.12
Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	7.55	0.13	0.13
Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	8.54	0.08	0.10
Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	9.61	0.08	0.10
Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	10.85	0.06	0.10
Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	7.49	0.07	0.10
Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	8.15	0.08	0.10
Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	9.18	0.05	0.08
Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	6.88	0.06	0.09
Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	8.49	0.04	0.08
Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	10.33	0.10	0.12
Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	10.32	0.06	0.09
Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	8.57	0.07	0.09
Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	9.73	0.05	0.09
Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	8.27	0.04	0.08
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	10.85	0.13	0.13
Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	9.56	0.15	0.14
Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	8.34	0.10	0.12
Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	11.01	0.12	0.12
Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	9.53	0.07	0.10
Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	7.74	0.09	0.11
Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	9.17	0.11	0.12
Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	9.20	0.06	0.10
Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	7.32	0.07	0.10
Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	8.09	0.05	0.09
Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	10.53	0.13	0.13
Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	8.92	0.08	0.11
Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	8.62	0.09	0.11
Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	9.01	0.07	0.10
Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	7.60	0.05	0.09
Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	9.33	0.12	0.13
Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	10.47	0.08	0.11
Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	7.35	0.10	0.11
Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	8.50	0.07	0.10
Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	7.80	0.06	0.09
Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	8.31	0.06	0.10
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1	8.59	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2	7.61	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3	6.91	0.02	0.06
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4	9.25	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-5	8.46	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-6	6.21	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2	9.13	0.03	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3	7.84	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4	10.67	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-5	9.43	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-6	7.52	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3	7.52	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4	9.13	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-5	8.38	0.02	0.06
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-6	6.52	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4	8.19	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-5	7.57	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-6	5.57	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-5	10.00	0.01	0.05
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-6	7.73	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara-5, Ara-6	6.63	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2	8.40	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3	7.01	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4	8.87	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-5	8.76	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-6	6.35	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3	8.38	0.04	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4	8.49	0.02	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-5	8.39	0.03	0.07
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-6	5.85	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4	7.82	0.02	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-5	7.49	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-6	4.91	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-5	9.27	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-6	6.36	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+5, Ara-5, Ara-6	5.90	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3	8.65	0.04	0.07
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4	11.00	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-5	10.48	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-6	7.15	0.02	0.06
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4	8.37	0.02	0.06
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-5	8.15	0.03	0.05
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-6	6.27	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-5	11.31	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-6	8.10	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara-1, Ara-5, Ara-6	6.48	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4	8.51	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-5	7.70	0.04	0.07
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-6	6.15	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-5	10.15	0.03	0.06
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-6	7.20	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara-2, Ara-5, Ara-6	6.61	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-5	7.58	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-6	6.27	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara-3, Ara-5, Ara-6	5.55	0.02	0.05
Ara+1, Ara+2, Ara+3, Ara-4, Ara-5, Ara-6	6.79	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2	7.46	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3	6.48	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4	8.82	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-5	8.30	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-6	6.29	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3	7.33	0.03	0.06
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4	8.55	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-5	8.70	0.02	0.06
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-6	6.17	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4	7.58	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-5	7.89	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-6	5.19	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-5	9.24	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-6	7.05	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara+5, Ara-5, Ara-6	6.69	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3	7.12	0.03	0.06
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4	9.12	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-5	8.11	0.02	0.06
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-6	6.74	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4	7.48	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-5	7.53	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-6	5.64	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-5	9.43	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-6	7.85	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-1, Ara-5, Ara-6	6.43	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4	8.06	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-5	7.97	0.03	0.06
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-6	5.96	0.02	0.05
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-5	9.39	0.02	0.05
